ax,ay,az,fx,fy,fz,tx,ty,tz,t
-0.0290948,-0.906816,0.133846,-0.250206,-1.01658,9.6948,0.00066197,6.29549e-05,-0.160876,213420
-0.0290948,-0.906816,0.133846,0.586618,-0.874298,9.6863,0.00066197,6.29549e-05,-0.160292,214881
-0.0290948,-0.906816,0.133846,0.909939,-0.840326,9.64073,0.00066197,6.29549e-05,-0.159618,216321
-0.019534,-1.09056,0.10664,0.909939,-0.840326,9.64073,0.00066197,6.29549e-05,-0.159618,217250
-0.0213465,-1.091,0.0766088,0.621954,-0.996821,9.63043,0.000680051,-1.13738e-05,-0.160045,217732
-0.0213465,-1.091,0.0766088,-0.180473,-0.793132,9.67442,0.000680051,-1.13738e-05,-0.160418,219155
-0.0214188,-1.091,0.0766152,-0.902402,-0.976447,9.74922,0.000680051,-1.43354e-05,-0.157517,220580
-0.0167077,-0.976911,0.0852583,-0.902402,-0.976447,9.74922,0.000680051,-1.43354e-05,-0.157517,221191
-0.0153853,-0.976911,0.0852614,-1.037,-1.01642,9.76439,0.000680051,3.98904e-05,-0.158952,222040
-0.0153853,-0.976911,0.0852614,-0.642564,-0.928005,9.72402,0.000680051,3.98904e-05,-0.160248,223445
-0.0153853,-0.976911,0.0852614,0.249087,-1.06579,9.6741,0.000680051,3.98904e-05,-0.158466,224882
-0.015796,-0.969936,0.0918587,0.249087,-1.06579,9.6741,0.000680051,3.98904e-05,-0.158466,225139
-0.0158173,-0.971864,0.100894,0.69152,-0.739973,9.61151,0.000759128,3.90182e-05,-0.158499,226344
-0.0158173,-0.971864,0.100894,0.379783,-0.970268,9.55804,0.000759128,3.90182e-05,-0.15998,227785
-0.00888938,-1.00657,0.096278,0.379783,-0.970268,9.55804,0.000759128,3.90182e-05,-0.15998,229031
-0.0113831,-1.00403,0.102388,-0.748572,-0.969951,9.57101,0.000655194,-6.32441e-05,-0.1595,229145
-0.0114787,-1.00403,0.102395,-1.56584,-0.838206,9.62781,0.000655194,-6.71632e-05,-0.157616,230637
-0.0114787,-1.00403,0.102395,-1.73562,-1.05541,9.63449,0.000655194,-6.71632e-05,-0.158549,232073
-0.0174802,-1.03463,0.0883826,-1.73562,-1.05541,9.63449,0.000655194,-6.71632e-05,-0.158549,232969
-0.0137888,-1.03463,0.0883928,-1.33537,-0.955771,9.61417,0.000655195,8.42159e-05,-0.159968,233489
-0.0137888,-1.03463,0.0883928,-0.491331,-0.780093,9.58394,0.000655195,8.42159e-05,-0.159073,234934
-0.0137888,-1.03463,0.0883928,-0.00725541,-0.921826,9.53255,0.000655195,8.42159e-05,-0.158413,236366
-0.0178346,-1.0365,0.0966339,-0.00725541,-0.921826,9.53255,0.000655195,8.42159e-05,-0.158413,236896
-0.0177641,-1.03947,0.0711245,-0.0129586,-0.960858,9.46383,0.000777206,8.71042e-05,-0.159025,237798
-0.0177641,-1.03947,0.0711245,-0.912298,-0.808547,9.53794,0.000777206,8.71042e-05,-0.1575,239192
-0.0178756,-1.03947,0.0711364,-1.78373,-0.973178,9.57771,0.000777206,8.25318e-05,-0.155198,240661
