ax,ay,az,fx,fy,fz,tx,ty,tz,t
-0.0325042,-1.23278,0.0435723,-1.77719,-0.82522,10.3651,8.99991e-06,0.000614927,-0.146131,290815
0.00261522,-1.11586,0.0492217,-0.714299,-1.39076,10.3642,0.000275612,0.000889586,-0.147989,292250
0.00261522,-1.11586,0.0492217,-0.134528,-1.25154,10.3682,0.000275612,0.000889586,-0.149171,293700
0.00261522,-1.11586,0.0492217,-0.151185,-0.99501,10.3594,0.000275612,0.000889586,-0.147061,295152
0.0101662,-1.03711,0.0835959,-1.40939,-0.848742,10.2507,0.000275613,0.000253387,-0.145982,296568
0.0101662,-1.03711,0.0835959,-1.86409,-0.55613,10.2301,0.000275613,0.000253387,-0.14891,298030
0.0259367,-0.997821,0.0907901,-2.41407,-0.693695,10.3126,-0.000440624,0.000243834,-0.147084,299402
0.0257221,-0.997821,0.0907946,-1.47378,-0.90241,10.3346,-0.000440624,0.000235035,-0.147241,300870
0.0257221,-0.997821,0.0907946,-0.422773,-1.2801,10.3605,-0.000440624,0.000235035,-0.147706,302272
-0.0239972,-1.20123,-0.0164778,0.340326,-1.13966,10.2555,8.13072e-05,0.000746621,-0.149823,303704
-0.0239972,-1.20123,-0.0164778,0.369687,-0.735528,10.212,8.13072e-05,0.000746621,-0.147563,305158
-0.0239972,-1.20123,-0.0164778,-0.7626,-0.713236,10.087,8.13072e-05,0.000746621,-0.145987,306580
-0.00143409,-0.930471,0.0558994,-1.35501,-0.458514,10.0821,8.13078e-05,0.000530548,-0.147891,308006
-0.00143409,-0.930471,0.0558994,-1.89589,-0.587192,10.1904,8.13078e-05,0.000530548,-0.14529,309424
-0.00161906,-0.930471,0.0559111,-1.11424,-1.19047,10.2208,8.13077e-05,0.000522963,-0.147324,310890
0.00680988,-0.894344,0.117529,-0.0257494,-1.15412,10.2922,-0.000176273,0.000506286,-0.148876,312317
0.00680988,-0.894344,0.117529,0.58003,-1.04426,10.2337,-0.000176273,0.000506286,-0.148892,313732
-0.0168653,-1.12317,0.0487179,0.599111,-0.897883,10.1159,-0.000404468,0.000400212,-0.147389,315177
-0.0168653,-1.12317,0.0487179,-0.544521,-0.622298,10.0579,-0.000404468,0.000400212,-0.1462,316606
-0.0168653,-1.12317,0.0487179,-1.13135,-0.74043,10.073,-0.000404468,0.000400212,-0.148275,318082
-0.0287174,-1.01831,0.0501282,-1.86454,-0.936697,10.0988,-0.000404468,0.000847563,-0.146582,319462
-0.0289548,-1.01831,0.0501495,-1.01797,-1.1763,10.1071,-0.000404468,0.000837826,-0.147957,320909
-0.0289548,-1.01831,0.0501495,-0.0863063,-1.16939,10.1006,-0.000404468,0.000837826,-0.147452,322324
-0.0413671,-1.02092,0.0731149,0.803608,-0.750668,10.1,-3.39236e-05,0.000842167,-0.148802,323747
-0.0413671,-1.02092,0.0731149,0.873865,-1.06772,10.0711,-3.39236e-05,0.000842167,-0.147804,325193
-0.0413671,-1.02092,0.0731149,-0.263174,-0.869214,10.0468,-3.39236e-05,0.000842167,-0.146302,326600
-0.0197539,-0.951813,0.123204,-0.936381,-0.690209,10.2137,-0.000314094,0.000415885,-0.14765,328050
-0.0197539,-0.951813,0.123204,-1.57757,-1.08315,10.1842,-0.000314094,0.000415885,-0.145594,329486
-0.0269098,-1.08195,0.0752213,-0.691918,-1.03027,10.1676,-0.000314095,0.000587686,-0.14594,330924
-0.0269098,-1.08195,0.0752213,0.0279186,-0.855824,10.2244,-0.000314095,0.000587686,-0.14709,332373
-0.0269098,-1.08195,0.0752213,0.634202,-0.994178,10.1168,-0.000314095,0.000587686,-0.149338,333806
-0.0324482,-1.09741,0.0291727,0.50168,-0.942506,10.0993,-0.000106222,0.000604932,-0.148352,335246
-0.0324482,-1.09741,0.0291727,-0.461674,-0.907292,10.0885,-0.000106222,0.000604932,-0.14771,336683
-0.0324482,-1.09741,0.0291727,-0.99015,-0.85403,10.0896,-0.000106222,0.000604932,-0.149081,338117
-0.0201809,-0.89743,0.111943,-1.66901,-0.639879,10.168,-0.000467734,0.000377864,-0.147514,339503
